,year,student_id,absence_rate,total
7279,2016,14153,0.0,29
7280,2013,10837,0.0384615384615,182
7281,2016,7189,0.107142857143,28
7282,2012,7028,1.0,1
7283,2013,6931,0.142857142857,56
7284,2015,11477,0.0402298850575,174
7285,2016,15184,0.0666666666667,30
7286,2015,12677,0.0228571428571,175
7287,2016,16003,0.0,29
7288,2014,11701,0.0,176
7289,2012,2355,1.0,1
7290,2013,2485,0.0,175
7291,2016,6911,0.0,29
7292,2016,11666,0.0357142857143,28
7293,2016,12611,0.0,29
7294,2015,12664,0.0229885057471,174
7295,2016,16212,0.0740740740741,27
7296,2012,7002,0.666666666667,3
7297,2013,3097,0.0287356321839,174
7298,2016,11948,0.0,29
7299,2013,6648,0.0348837209302,172
7300,2013,11924,0.0738636363636,176
7301,2012,7089,0.0,1
7302,2013,7192,0.0,183
7303,2016,10939,0.0,29
7304,2013,11107,0.0168539325843,178
7305,2015,14958,0.0425531914894,47
7306,2016,14146,0.0384615384615,26
7307,2016,11827,0.103448275862,29
7308,2014,10949,0.0,181
7309,2014,3543,0.0342857142857,175
7310,2015,14716,0.0426829268293,164
7311,2015,7166,0.0116959064327,171
7312,2012,2586,0.0,20
7313,2013,6398,0.0,182
7314,2015,12452,0.0,172
7315,2015,13044,0.0943396226415,159
7316,2015,11785,0.0174418604651,172
7317,2013,3186,0.0574712643678,174
7318,2015,13295,0.0121951219512,164
7319,2012,3932,0.134615384615,52
7320,2016,15027,0.0,30
7321,2015,12858,0.0,167
7322,2016,7005,0.0,28
7323,2013,3107,0.0555555555556,180
7324,2014,13446,0.0,172
7325,2015,13999,0.0632183908046,174
7326,2015,6713,0.0,175
7327,2015,12899,0.0862068965517,174
7328,2015,11901,0.119760479042,167
7329,2016,11605,0.0,28
7330,2016,12599,0.0344827586207,29
7331,2016,15275,0.0,29
7332,2014,12004,0.00561797752809,178
7333,2016,6389,0.0,29
7334,2016,16296,0.0,29
7335,2015,11299,0.0,172
7336,2015,12813,0.0,175
7337,2016,16361,0.0,29
7338,2016,11068,0.0,29
7339,2016,16680,0.0,29
7340,2014,11714,0.0282485875706,177
7341,2013,3032,0.00555555555556,180
7342,2013,11997,0.0,13
7343,2016,14288,0.0,27
7344,2013,11800,0.0168539325843,178
7345,2014,3487,0.0287356321839,174
7346,2015,14521,0.01875,160
7347,2013,10561,0.0282485875706,177
7348,2016,7198,0.0,28
7349,2016,13843,0.0,29
7350,2015,12836,0.0,171
7351,2015,7093,0.0,173
7352,2015,6999,0.0548780487805,164
7353,2014,10913,0.00549450549451,182
7354,2015,6937,0.00595238095238,168
7355,2013,2468,0.0571428571429,175
7356,2015,12362,0.0147058823529,136
7357,2013,11063,0.0697674418605,172
7358,2013,6709,0.0508474576271,177
7359,2014,13497,0.0179640718563,167
7360,2016,11848,0.0,30
7361,2012,7144,0.0769230769231,13
7362,2014,6992,0.0681818181818,176
7363,2014,3367,0.0919540229885,174
7364,2016,16864,0.0,24
7365,2013,3377,0.00571428571429,175
7366,2015,11591,0.0,173
7367,2016,3466,0.0714285714286,28
7368,2014,10920,0.0117647058824,170
7369,2014,10837,0.0287356321839,174
7370,2016,16379,0.0689655172414,29
7371,2014,6400,0.0108108108108,185
7372,2014,6642,0.0,183
7373,2013,3127,0.0457142857143,175
7374,2015,14119,0.00581395348837,172
7375,2016,15874,0.0384615384615,26
7376,2016,7121,0.0,29
7377,2015,12559,0.0,175
7378,2015,13269,0.0533333333333,75
7379,2012,6911,0.666666666667,3
7380,2014,6352,0.0287356321839,174
7381,2015,6720,0.0,171
7382,2014,7003,0.0382513661202,183
7383,2013,11777,0.0170454545455,176
7384,2016,13080,0.0,8
7385,2015,12655,0.0,163
7386,2015,3101,0.0116959064327,171
7387,2015,10618,0.00595238095238,168
7388,2013,6952,0.00564971751412,177
7389,2014,3540,0.0228571428571,175
7390,2016,10339,0.0,26
7391,2015,3489,0.0,156
7392,2014,10646,0.0114285714286,175
7393,2014,12346,0.0,179
7394,2015,14570,0.00574712643678,174
7395,2013,7149,0.0179640718563,167
7396,2013,11733,0.0,189
7397,2016,12572,0.37037037037,27
7398,2016,11665,0.0,28
7399,2013,3525,0.00571428571429,175
7400,2013,3152,0.0,175
7401,2014,3201,0.0647058823529,170
7402,2015,13556,0.0520231213873,173
7403,2013,7156,0.0280898876404,178
7404,2014,13255,0.00546448087432,183
7405,2013,10292,0.021978021978,182
7406,2015,13717,0.00613496932515,163
7407,2013,7025,0.0,179
7408,2014,3144,0.0617283950617,162
7409,2014,11324,0.00571428571429,175
7410,2015,12031,0.0914634146341,164
7411,2013,7195,0.0,182
7412,2015,13422,0.0115606936416,173
7413,2015,12323,0.0248447204969,161
7414,2015,14343,0.0116279069767,172
7415,2016,11866,0.0,29
7416,2016,6719,0.0,29
7417,2014,6621,0.0,182
7418,2016,6665,0.0,27
7419,2016,16761,0.0,25
7420,2015,11832,0.0348837209302,172
7421,2016,12528,0.0,28
7422,2016,16275,0.0344827586207,29
7423,2016,15363,0.0,29
7424,2014,12546,0.00549450549451,182
7425,2015,6978,0.0747126436782,174
7426,2012,2602,0.0,1
7427,2012,6538,0.0,20
7428,2015,13836,0.0238095238095,168
7429,2014,11277,0.0,183
7430,2013,6916,0.0,167
7431,2014,10976,0.0683229813665,161
7432,2015,13621,0.0416666666667,168
7433,2013,11875,0.0697674418605,172
7434,2013,7193,0.00546448087432,183
7435,2014,12512,0.0344827586207,174
7436,2015,14705,0.00581395348837,172
7437,2012,6900,0.0833333333333,24
7438,2014,11057,0.0,174
7439,2013,11977,0.0387096774194,155
7440,2016,14402,0.0,5
7441,2015,13944,0.03125,160
7442,2014,13495,0.00621118012422,161
7443,2014,6934,0.0,174
7444,2016,16018,0.0909090909091,22
7445,2016,12766,0.0,27
7446,2013,11066,0.0342857142857,175
7447,2016,13999,0.0,27
7448,2016,16839,0.0,22
7449,2013,3521,0.0,173
7450,2013,6419,0.0437158469945,183
7451,2013,11484,0.0677966101695,177
7452,2016,15839,0.0,29
7453,2016,13578,0.0,28
7454,2016,10970,0.107142857143,28
7455,2014,13579,0.0588235294118,153
7456,2015,13884,0.0180722891566,166
7457,2016,13449,0.0,29
7458,2014,12724,0.0558659217877,179
7459,2016,12615,0.0,28
7460,2012,3489,0.0,1
7461,2013,11742,0.0111731843575,179
7462,2014,6368,0.0337078651685,178
7463,2016,16494,0.0,28
7464,2014,13010,0.00591715976331,169
7465,2015,11830,0.0227272727273,176
7466,2016,11984,0.0,27
7467,2016,14275,0.0,24
7468,2015,11594,0.0,174
7469,2013,2300,0.0742857142857,175
7470,2013,6909,0.0120481927711,166
7471,2013,11627,0.0,179
7472,2015,12543,0.0440251572327,159
7473,2016,13754,0.0344827586207,29
7474,2013,2390,0.00571428571429,175
7475,2015,7177,0.025,160
7476,2014,10190,0.0216216216216,185
7477,2016,14543,0.1,30
7478,2013,11125,0.0346820809249,173
7479,2013,6408,0.0279329608939,179
7480,2015,14355,0.00645161290323,155
7481,2016,14366,0.0,29
7482,2015,14735,0.00621118012422,161
7483,2012,6528,0.0714285714286,14
7484,2013,2601,0.0114942528736,174
7485,2014,12536,0.0112359550562,178
7486,2016,12554,0.0,29
7487,2016,12416,0.0,28
7488,2014,13447,0.0941176470588,170
7489,2016,13451,0.0,29
7490,2014,13577,0.0833333333333,144
7491,2015,13167,0.0,160
7492,2016,12368,0.0,29
7493,2016,12922,0.0344827586207,29
7494,2012,3961,0.186046511628,43
7495,2015,12742,0.0246913580247,162
7496,2014,12948,0.0,184
7497,2014,3494,0.0114285714286,175
7498,2016,13504,0.0,30
7499,2012,6352,1.0,5
7500,2013,3077,0.0114285714286,175
7501,2016,14603,0.0,29
7502,2016,15328,0.0,27
7503,2015,14882,0.0,170
7504,2016,14793,0.0344827586207,29
7505,2015,13634,0.0406976744186,172
7506,2015,11271,0.0243902439024,164
7507,2016,14774,0.0357142857143,28
7508,2015,14409,0.0,173
7509,2013,6817,0.0167597765363,179
7510,2014,12597,0.0285714285714,175
7511,2015,7036,0.00581395348837,172
7512,2015,10930,0.0117647058824,170
7513,2015,11887,0.0350877192982,171
7514,2015,10496,0.00606060606061,165
7515,2013,12040,0.0943396226415,106
7516,2012,6544,0.125,8
7517,2016,14973,0.0344827586207,29
7518,2016,13842,0.0357142857143,28
7519,2016,12612,0.0357142857143,28
7520,2015,14180,0.0,170
7521,2014,13002,0.0274725274725,182
7522,2015,14041,0.01875,160
7523,2016,14484,0.0740740740741,27
7524,2014,3059,0.0,175
7525,2016,15965,0.0344827586207,29
7526,2016,6681,0.0,29
7527,2016,15524,0.0,27
7528,2013,7097,0.0337078651685,178
7529,2013,11716,0.0162162162162,185
7530,2014,13083,0.0172413793103,174
7531,2015,14571,0.00602409638554,166
7532,2014,12364,0.00578034682081,173
7533,2016,11785,0.0,29
7534,2015,11507,0.0239520958084,167
7535,2015,13033,0.0176470588235,170
7536,2015,6602,0.00578034682081,173
7537,2013,3194,0.0,175
7538,2016,15579,0.0,29
7539,2015,13938,0.0116279069767,172
7540,2016,13183,0.0,28
7541,2012,2394,0.1,10
7542,2016,14428,0.0,30
7543,2012,3188,1.0,1
7544,2013,7169,0.136612021858,183
7545,2014,12908,0.00540540540541,185
7546,2015,6834,0.111764705882,170
7547,2013,3138,0.0,175
7548,2012,6459,1.0,3
7549,2013,3132,0.149425287356,174
7550,2015,13741,0.0,174
7551,2016,16693,0.0,29
7552,2016,15105,0.0689655172414,29
7553,2015,12008,0.0693641618497,173
7554,2016,14564,0.0,24
7555,2014,13529,0.0333333333333,150
7556,2016,15636,0.0,29
7557,2015,6816,0.0188679245283,159
7558,2015,11680,0.0,5
7559,2014,12958,0.016393442623,183
7560,2015,12688,0.0,168
7561,2016,12714,0.1,30
7562,2015,15073,0.11801242236,161
7563,2016,10766,0.0,29
7564,2014,6702,0.0751445086705,173
7565,2014,11735,0.0508474576271,177
7566,2015,7060,0.0235294117647,170
7567,2014,12804,0.0,171
7568,2016,15837,0.0,28
7569,2016,16410,0.0,29
7570,2016,15572,0.0,28
7571,2015,7016,0.00584795321637,171
7572,2016,13748,0.0,28
7573,2016,16941,0.0,15
7574,2014,3035,0.0116279069767,172
7575,2014,11941,0.0,174
7576,2014,6417,0.0604395604396,182
7577,2015,15126,0.0375,160
7578,2016,14889,0.32,25
7579,2015,7189,0.0414201183432,169
7580,2016,15439,0.0333333333333,30
7581,2016,16138,0.0,29
7582,2015,6434,0.0059880239521,167
7583,2016,16801,0.0,28
7584,2014,6756,0.00552486187845,181
7585,2015,14234,0.0123456790123,162
7586,2015,7096,0.0,169
7587,2016,16831,0.0,25
7588,2013,11918,0.0402298850575,174
7589,2014,12551,0.115384615385,182
7590,2013,7082,0.0276243093923,181
7591,2015,6732,0.0136054421769,147
7592,2016,16061,0.0416666666667,24
7593,2012,2672,0.1,10
7594,2015,11064,0.046783625731,171
7595,2015,7142,0.0180722891566,166
7596,2016,12790,0.0333333333333,30
7597,2012,6641,0.0,1
7598,2013,11947,0.046783625731,171
7599,2013,6529,0.0670391061453,179
7600,2014,13060,0.0898876404494,178
7601,2015,13615,0.0,167
7602,2016,10901,0.0,29
7603,2016,13771,0.0,26
7604,2016,15927,0.0689655172414,29
7605,2015,6455,0.0,174
7606,2016,16143,0.0344827586207,29
7607,2013,11897,0.452830188679,53
7608,2014,6699,0.0,173
7609,2016,14261,0.0333333333333,30
7610,2013,3198,0.0171428571429,175
7611,2014,13186,0.0242424242424,165
7612,2014,4579,0.0760869565217,92
7613,2015,12051,0.0118343195266,169
7614,2013,6860,0.00549450549451,182
7615,2013,10288,0.0,175
7616,2016,15852,0.0344827586207,29
7617,2013,11094,0.0755813953488,172
7618,2015,6340,0.0,164
7619,2016,6401,0.0,29
7620,2014,12826,0.0722222222222,180
7621,2015,6607,0.0993788819876,161
7622,2012,6472,1.0,4
7623,2012,3414,0.2,20
7624,2013,6911,0.00632911392405,158
7625,2016,14258,0.0,31
7626,2012,7003,0.0,24
7627,2013,6397,0.0655737704918,183
7628,2014,7073,0.00558659217877,179
7629,2014,13581,0.0942028985507,138
7630,2016,14659,0.0,28
7631,2015,6389,0.0,169
7632,2015,12312,0.0454545454545,22
7633,2013,6580,0.0165745856354,181
7634,2014,12747,0.0,175
7635,2014,12960,0.0274725274725,182
7636,2016,11600,0.0,29
7637,2015,10274,0.0,157
7638,2013,6344,0.032967032967,182
7639,2014,6445,0.0163043478261,184
7640,2016,10929,0.0,28
7641,2016,16894,0.0,23
7642,2012,6621,0.166666666667,12
7643,2016,14021,0.0689655172414,29
7644,2016,6814,0.0689655172414,29
7645,2016,6871,0.0,28
7646,2016,16233,0.142857142857,28
7647,2013,3058,0.0171428571429,175
7648,2015,3525,0.0114285714286,175
7649,2015,7039,0.0,171
7650,2015,6661,0.0,171
7651,2013,3341,0.0,175
7652,2015,13830,0.0240963855422,166
7653,2016,13099,0.0,28
7654,2016,13732,0.0,29
7655,2013,6578,0.0166666666667,180
7656,2013,7012,0.0222222222222,180
7657,2014,12006,0.0292397660819,171
7658,2016,11871,0.0666666666667,30
7659,2013,6887,0.00588235294118,170
7660,2013,7026,0.0113636363636,176
7661,2015,10941,0.0,173
7662,2016,12403,0.111111111111,27
7663,2016,16396,0.0,3
7664,2014,6797,0.00584795321637,171
7665,2015,12352,0.00578034682081,173
7666,2013,4570,0.0166666666667,180
7667,2013,6645,0.0273224043716,183
7668,2014,12449,0.0114285714286,175
7669,2015,13123,0.0180722891566,166
7670,2014,13182,0.0297619047619,168
7671,2015,11671,0.0639534883721,172
7672,2014,7134,0.0437158469945,183
7673,2014,12399,0.0689655172414,174
7674,2012,2480,0.0,1
7675,2014,6447,0.00555555555556,180
7676,2015,6733,0.0114942528736,174
7677,2016,15011,0.0,28
7678,2015,12538,0.0363636363636,165
7679,2016,13111,0.0,29
7680,2013,2769,0.0280898876404,178
7681,2015,6634,0.0,178
7682,2012,2788,0.210526315789,19
7683,2012,3267,0.148148148148,27
7684,2014,3933,0.00578034682081,173
7685,2016,12408,0.0666666666667,30
7686,2014,12336,0.0238095238095,168
7687,2013,6914,0.0179640718563,167
7688,2016,13567,0.0714285714286,28
7689,2016,15920,0.0,29
7690,2014,11653,0.0742857142857,175
7691,2014,10894,0.0,180
7692,2015,3405,0.0,171
7693,2013,3556,0.0114285714286,175
7694,2013,11967,0.0,165
7695,2015,12697,0.0287356321839,174
7696,2014,11035,0.0109289617486,183
7697,2016,12668,0.0,28
7698,2015,3447,0.0,173
7699,2013,6708,0.127167630058,173
7700,2015,6366,0.0,174
7701,2013,2989,0.0223463687151,179
7702,2014,13271,0.0109289617486,183
7703,2015,11985,0.0738636363636,176
7704,2015,12017,0.0,165
7705,2014,6803,0.0178571428571,168
7706,2014,13372,0.0,180
7707,2015,12867,0.0848484848485,165
7708,2016,16689,0.0,30
7709,2012,4563,0.25,4
7710,2016,10721,0.0,28
7711,2013,3447,0.0,175
7712,2015,12434,0.0238095238095,168
7713,2014,6606,0.0172413793103,174
7714,2015,14200,0.0,174
7715,2015,7196,0.0,174
7716,2012,6718,0.0454545454545,44
7717,2013,10683,0.0,166
7718,2016,16491,0.0,28
7719,2016,16188,0.0714285714286,28
7720,2016,6383,0.0,29
7721,2015,7030,0.0,171
7722,2016,16503,0.0,29
7723,2015,10240,0.0119047619048,168
7724,2016,13475,0.153846153846,26
7725,2012,6421,0.571428571429,7
7726,2013,10796,0.0114285714286,175
7727,2015,14457,0.00584795321637,171
7728,2016,15173,0.0689655172414,29
7729,2013,10519,0.0116959064327,171
7730,2014,6374,0.0,85
7731,2015,13805,0.0175438596491,57
7732,2014,13366,0.0196078431373,102
7733,2015,12676,0.0,174
7734,2016,15564,0.0,29
7735,2015,3444,0.0,171
7736,2015,13096,0.0173410404624,173
7737,2016,15530,0.0,25
7738,2012,3944,0.0909090909091,11
7739,2016,15368,0.0,26
7740,2016,12509,0.0344827586207,29
7741,2016,14990,0.0,28
7742,2015,12729,0.0287356321839,174
7743,2016,15663,0.0,29
7744,2016,15303,0.0,29
7745,2016,12603,0.0,29
7746,2016,15389,0.0,29
7747,2014,6482,0.0,185
7748,2016,10394,0.0689655172414,29
7749,2014,12674,0.0116279069767,172
7750,2016,15175,0.208333333333,24
7751,2016,15424,0.0,29
7752,2016,11706,0.103448275862,29
7753,2016,16454,0.0344827586207,29
7754,2012,2329,0.142857142857,14
7755,2015,6395,0.0,172
7756,2016,15744,0.0,29
7757,2014,12454,0.08125,160
7758,2014,12628,0.0172413793103,174
7759,2015,13277,0.0,171
7760,2015,7044,0.028901734104,173
7761,2016,13811,0.0357142857143,28
7762,2016,16175,0.0689655172414,29
7763,2016,11589,0.0,27
7764,2015,14725,0.0,176
7765,2015,3937,0.0,175
7766,2014,13019,0.0295857988166,169
7767,2016,13992,0.037037037037,27
7768,2013,6548,0.0,172
7769,2014,3088,0.0344827586207,174
7770,2014,6427,0.054347826087,184
7771,2016,16550,0.0,29
7772,2016,15646,0.0,29
7773,2013,10754,0.0406976744186,172
7774,2015,6966,0.0357142857143,168
7775,2015,12393,0.0,174
7776,2015,14061,0.0,171
7777,2013,10983,0.00571428571429,175
7778,2014,11920,0.046783625731,171
7779,2015,12417,0.0059880239521,167
7780,2013,11194,0.04,175
7781,2013,3151,0.0344827586207,174
7782,2014,3370,0.0988372093023,172
7783,2014,10363,0.0,175
7784,2015,11275,0.0,171
7785,2013,10697,0.0231213872832,173
7786,2015,7141,0.0,174
7787,2016,12549,0.0,28
7788,2012,7024,1.0,1
7789,2015,12660,0.0,175
7790,2013,11504,0.00552486187845,181
7791,2016,11046,0.137931034483,29
7792,2014,3458,0.0232558139535,172
7793,2015,14744,0.0292397660819,171
7794,2016,16819,0.0,21
7795,2016,11688,0.0,28
7796,2013,3245,0.04,175
7797,2013,11598,0.172839506173,162
7798,2014,12824,0.0,174
7799,2015,12760,0.0,172
7800,2016,16818,0.36,25
7801,2015,14160,0.0232558139535,172
7802,2014,10878,0.0285714285714,175
7803,2015,13304,0.0171428571429,175
7804,2013,3257,0.0,175
7805,2015,15196,0.0555555555556,126
7806,2013,11751,0.0697674418605,172
7807,2015,11939,0.109090909091,165
7808,2016,11741,0.0,30
7809,2016,14761,0.0,29
7810,2015,14608,0.0231213872832,173
7811,2016,15791,0.0,29
7812,2014,13183,0.0171428571429,175
7813,2014,10862,0.0,180
7814,2013,3451,0.0111111111111,180
7815,2014,7008,0.0222222222222,180
7816,2015,13739,0.0,175
7817,2012,3345,0.75,4
7818,2012,6485,1.0,1
7819,2015,7015,0.00584795321637,171
7820,2012,3281,0.0,10
7821,2012,3289,0.0652173913043,46
7822,2012,3140,0.75,20
7823,2015,12847,0.00574712643678,174
7824,2015,6957,0.00602409638554,166
7825,2014,13096,0.0163043478261,184
7826,2016,14943,0.0,29
7827,2016,16327,0.0344827586207,29
7828,2014,13218,0.0361445783133,166
7829,2015,7192,0.0,173
7830,2016,16662,0.0,29
7831,2012,3526,0.388888888889,18
7832,2016,14101,0.0,28
7833,2012,3094,0.0,7
7834,2012,2785,0.266666666667,45
7835,2016,14092,0.0344827586207,29
7836,2015,15230,0.01,100
7837,2016,15150,0.0,29
7838,2014,6978,0.0546448087432,183
7839,2015,14427,0.0,61
7840,2013,10929,0.0,182
7841,2014,6586,0.0,183
7842,2016,11769,0.222222222222,9
7843,2015,7025,0.00561797752809,178
7844,2016,15790,0.0,29
7845,2016,7017,0.0666666666667,30
7846,2014,12677,0.0228571428571,175
7847,2016,11941,0.0,29
7848,2014,7169,0.145348837209,172
7849,2014,13346,0.0174418604651,172
7850,2015,15066,0.113043478261,115
7851,2016,7171,0.0,29
7852,2013,3540,0.0342857142857,175
7853,2014,6873,0.0,174
7854,2014,3047,0.00578034682081,173
7855,2014,7024,0.0,163
7856,2015,6820,0.0,171
7857,2016,15330,0.0,29
7858,2015,14963,0.0233918128655,171
7859,2015,12522,0.0348837209302,172
7860,2016,16137,0.0,29
7861,2013,10792,0.0,181
7862,2014,11838,0.00552486187845,181
7863,2015,14277,0.00584795321637,171
7864,2015,15143,0.0416666666667,120
7865,2014,6745,1.0,1
7866,2014,7064,0.0,184
7867,2015,14719,0.0666666666667,15
7868,2015,11426,0.0285714285714,175
7869,2016,10293,0.0,29
7870,2016,15680,0.0,29
7871,2016,13385,0.0344827586207,29
7872,2015,15156,0.333333333333,12
7873,2016,15094,0.0,29
7874,2012,3928,0.0789473684211,38
7875,2015,13814,0.0666666666667,60
7876,2016,14730,0.0,28
7877,2016,15631,0.0,29
7878,2014,12555,0.0,181
7879,2015,14633,0.0,174
7880,2016,10383,0.0714285714286,28
7881,2014,12625,0.0115606936416,173
7882,2015,13997,0.00591715976331,169
7883,2015,6532,0.0,174
7884,2016,14910,0.0,29
7885,2016,13188,0.0,28
7886,2016,13678,0.0,29
7887,2016,15783,0.103448275862,29
7888,2016,12321,0.0,29
7889,2016,15225,0.0,29
7890,2015,13408,0.104294478528,163
7891,2016,12689,0.0,30
7892,2016,6956,0.0,30
7893,2012,7157,0.842105263158,19
7894,2015,14614,0.0402298850575,174
7895,2016,12867,0.103448275862,29
7896,2015,12693,0.0229885057471,174
7897,2016,14716,0.0,28
7898,2015,11079,0.0,171
7899,2012,2692,0.8,5
7900,2015,11319,0.0,168
7901,2015,6904,0.00632911392405,158
7902,2012,6410,0.208333333333,24
7903,2012,6779,0.571428571429,7
7904,2013,11707,0.00555555555556,180
7905,2014,11363,0.00571428571429,175
7906,2016,15409,0.0344827586207,29
7907,2016,12023,0.133333333333,30
7908,2013,2467,0.0173410404624,173
7909,2013,3487,0.0333333333333,180
7910,2015,13607,0.0172413793103,174
7911,2015,6809,0.0,170
7912,2013,12046,0.0106382978723,94
7913,2014,6867,0.028901734104,173
7914,2012,6771,0.0909090909091,22
7915,2014,7006,0.0327868852459,183
7916,2015,15000,0.0751445086705,173
7917,2013,10460,0.0335195530726,179
7918,2015,14040,0.00574712643678,174
7919,2014,13339,0.0,183
7920,2015,13168,0.0,166
7921,2014,12810,0.0386740331492,181
7922,2015,6638,0.051724137931,174
7923,2016,16178,0.0,29
7924,2016,14179,0.0344827586207,29
7925,2016,13087,0.0,29
7926,2013,11161,0.0342857142857,175
7927,2016,12434,0.0,29
7928,2014,12560,0.0437158469945,183
7929,2014,11985,0.0384615384615,182
7930,2014,6814,0.0054347826087,184
7931,2012,6851,0.833333333333,6
7932,2012,3252,0.272727272727,11
7933,2015,11372,0.00571428571429,175
7934,2012,6815,0.333333333333,6
7935,2013,2498,0.0,175
7936,2014,12531,0.0,179
7937,2016,10601,0.0,29
7938,2016,16738,0.0,29
7939,2015,12794,0.0,174
7940,2015,6765,0.00595238095238,168
7941,2013,3427,0.0227272727273,176
7942,2014,12553,0.0220994475138,181
7943,2014,7034,0.0395480225989,177
7944,2012,2852,0.222222222222,54
7945,2014,12541,0.0,182
7946,2015,14438,0.0236686390533,169
7947,2016,14556,0.0,29
7948,2016,14579,0.0,29
7949,2016,15492,0.0,29
7950,2016,15086,0.0,28
7951,2016,13461,0.0,29
7952,2016,6738,0.0,28
7953,2016,16260,0.0,30
7954,2016,11858,0.0,30
7955,2015,11648,0.00581395348837,172
7956,2016,14308,0.0,30
7957,2016,12903,0.0,29
7958,2016,15905,0.0,29
7959,2015,10922,0.0404624277457,173
7960,2016,6674,0.0,29
7961,2016,13935,0.0,29
7962,2015,12890,0.0236686390533,169
7963,2015,6859,0.0,165
7964,2015,12872,0.0114942528736,174
7965,2016,10498,0.0,29
7966,2016,15202,0.0,29
7967,2013,3463,0.0171428571429,175
7968,2013,11903,0.0170454545455,176
7969,2014,11182,0.00546448087432,183
7970,2015,3299,0.0,177
7971,2016,14173,0.0,29
7972,2016,16924,0.0,18
7973,2016,15615,0.384615384615,26
7974,2013,11874,0.0,170
7975,2015,6438,0.0,173
